,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,pending,hospitalized,death,total
14571,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200520,1206.0,,,,125.0,1206
14572,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200519,1207.0,,,,124.0,1207
14573,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200518,1195.0,,,,124.0,1195
14574,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200517,1147.0,,,,123.0,1147
14575,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200516,1114.0,,,,122.0,1114
14576,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200515,1088.0,,,,122.0,1088
14577,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200514,1073.0,,,,117.0,1073
14578,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200513,1064.0,,,,115.0,1064
14579,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200512,1062.0,,,,114.0,1062
14580,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200511,1054.0,,,,113.0,1054
14581,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200510,1040.0,,,,111.0,1040
14582,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200509,1034.0,,,,108.0,1034
14583,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200508,1029.0,,,,107.0,1029
14584,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200507,1013.0,,,,102.0,1013
14585,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200506,1006.0,,,,99.0,1006
14586,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200505,1005.0,9313.0,,,99.0,10318
14587,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200504,1001.0,9313.0,,,97.0,10314
14588,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200503,988.0,9313.0,,,97.0,10301
14589,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200502,973.0,9313.0,,,95.0,10286
14590,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200501,964.0,9313.0,,,92.0,10277
14591,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200430,955.0,9313.0,,,92.0,10268
14592,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200429,904.0,9313.0,1940.0,,86.0,12157
14593,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200428,898.0,9313.0,1940.0,,86.0,12151
14594,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200427,895.0,9313.0,1940.0,,84.0,12148
14595,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200426,891.0,9313.0,1940.0,,84.0,12144
14596,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200425,878.0,9313.0,1940.0,,83.0,12131
14597,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200424,871.0,9313.0,1940.0,,77.0,12124
14598,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200423,915.0,9313.0,1951.0,,69.0,12179
14599,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200422,915.0,8842.0,1954.0,,67.0,11711
14600,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200421,1298.0,8789.0,1761.0,,64.0,11848
14601,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200420,1252.0,8486.0,1895.0,,63.0,11633
14602,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200419,1213.0,8280.0,1839.0,,62.0,11332
14603,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200418,1118.0,8055.0,1760.0,,60.0,10933
14604,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200417,1068.0,7864.0,1478.0,,58.0,10410
14605,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200416,1043.0,7315.0,1465.0,,56.0,9823
14606,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200415,974.0,6825.0,1410.0,,51.0,9209
14607,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200414,923.0,6284.0,1322.0,,45.0,8529
14608,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200413,903.0,5960.0,1288.0,,45.0,8151
14609,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200412,897.0,5819.0,1251.0,,44.0,7967
14610,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200411,788.0,5583.0,1332.0,,42.0,7703
14611,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200410,725.0,5121.0,1392.0,,39.0,7238
14612,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200409,683.0,4703.0,1304.0,,33.0,6690
14613,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200408,620.0,4266.0,1160.0,,24.0,6046
14614,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200407,573.0,3966.0,968.0,,23.0,5507
14615,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200406,513.0,3432.0,1000.0,,21.0,4945
14616,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200405,475.0,3073.0,1039.0,,20.0,4587
14617,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200404,452.0,2605.0,1129.0,,18.0,4186
14618,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200403,378.0,2049.0,1055.0,,15.0,3482
14619,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200402,316.0,1604.0,1119.0,,12.0,3039
14620,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200401,286.0,1409.0,897.0,,11.0,2592
14621,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200331,239.0,1195.0,854.0,,8.0,2288
14622,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200330,174.0,931.0,794.0,,6.0,1899
14623,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200329,127.0,841.0,817.0,,5.0,1785
14624,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200328,100.0,739.0,792.0,,3.0,1631
14625,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200327,79.0,519.0,334.0,,3.0,932
14626,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200326,64.0,377.0,335.0,,2.0,776
14627,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200325,51.0,317.0,70.0,,2.0,438
14628,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200324,39.0,268.0,42.0,,2.0,349
14629,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200323,31.0,189.0,35.0,,2.0,255
14630,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200322,23.0,183.0,69.0,,1.0,275
14631,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200321,21.0,143.0,71.0,,,235
14632,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200320,14.0,114.0,52.0,,,180
14633,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200319,5.0,56.0,29.0,,,90
14634,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200318,5.0,31.0,21.0,,,57
14635,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200317,5.0,13.0,4.0,,,22
14636,72.0,Puerto Rico,US,1371.0,84.0,0.0,1287.0,20200316,5.0,9.0,,,,14
14637,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210307,101327.0,305972.0,,,2059.0,407299
14638,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210306,101327.0,305972.0,,,2059.0,407299
14639,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210305,101066.0,305972.0,,,2056.0,407038
14640,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210304,100867.0,305972.0,,,2053.0,406839
14641,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210303,100765.0,305972.0,,,2048.0,406737
14642,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210302,100735.0,305972.0,,,2040.0,406707
14643,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210301,100584.0,305972.0,,,2037.0,406556
14644,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210228,100297.0,305972.0,,,2036.0,406269
14645,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210227,100044.0,305972.0,,,2032.0,406016
14646,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210226,99860.0,305972.0,,,2023.0,405832
14647,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210225,99619.0,305972.0,,,2016.0,405591
14648,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210224,99519.0,305972.0,,,2007.0,405491
14649,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210223,99476.0,305972.0,,,1986.0,405448
14650,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210222,99257.0,305972.0,,,1983.0,405229
14651,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210221,99084.0,305972.0,,,1979.0,405056
14652,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210220,98835.0,305972.0,,,1957.0,404807
14653,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210219,98624.0,305972.0,,,1947.0,404596
14654,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210218,98506.0,305972.0,,,1940.0,404478
14655,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210217,98428.0,305972.0,,,1930.0,404400
14656,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210216,98317.0,305972.0,,,1924.0,404289
14657,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210215,97837.0,305972.0,,,1920.0,403809
14658,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210214,97609.0,305972.0,,,1919.0,403581
14659,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210213,97313.0,305972.0,,,1915.0,403285
14660,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210212,96924.0,305972.0,,,1907.0,402896
14661,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210211,96636.0,305972.0,,,1902.0,402608
14662,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210210,96494.0,305972.0,,,1897.0,402466
14663,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210209,96402.0,305972.0,,,1893.0,402374
14664,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210208,96161.0,305972.0,,,1888.0,402133
14665,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210207,95839.0,305972.0,,,1883.0,401811
14666,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210206,95355.0,305972.0,,,1872.0,401327
14667,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210205,95064.0,305972.0,,,1867.0,401036
14668,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210204,94984.0,305972.0,,,1861.0,400956
14669,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210203,94662.0,305972.0,,,1853.0,400634
14670,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210202,94526.0,305972.0,,,1846.0,400498
14671,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210201,94238.0,305972.0,,,1836.0,400210
14672,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210131,93624.0,305972.0,,,1829.0,399596
14673,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210130,93406.0,305972.0,,,1823.0,399378
14674,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210129,92968.0,305972.0,,,1812.0,398940
14675,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210128,92541.0,305972.0,,,1801.0,398513
14676,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210127,92244.0,305972.0,,,1794.0,398216
14677,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210126,92069.0,305972.0,,,1783.0,398041
14678,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210125,91596.0,305972.0,,,1778.0,397568
14679,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210124,91028.0,305972.0,,,1773.0,397000
14680,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210123,90073.0,305972.0,,,1771.0,396045
14681,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210122,89282.0,305972.0,,,1761.0,395254
14682,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210121,88728.0,305972.0,,,1732.0,394700
14683,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210120,88513.0,305972.0,,,1717.0,394485
14684,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210119,88373.0,305972.0,,,1703.0,394345
14685,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210118,87939.0,305972.0,,,1703.0,393911
14686,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210117,87381.0,305972.0,,,1703.0,393353
14687,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210116,86523.0,305972.0,,,1703.0,392495
14688,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210115,85954.0,305972.0,,,1692.0,391926
14689,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210114,84816.0,305972.0,,,1679.0,390788
14690,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210113,84639.0,305972.0,,,1659.0,390611
14691,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210112,84427.0,305972.0,,,1645.0,390399
14692,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210111,83468.0,305972.0,,,1642.0,389440
14693,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210110,83119.0,305972.0,,,1630.0,389091
14694,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210109,82630.0,305972.0,,,1616.0,388602
14695,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210108,82067.0,305972.0,,,1592.0,388039
14696,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210107,79898.0,305972.0,,,1588.0,385870
14697,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210106,79612.0,305972.0,,,1570.0,385584
14698,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210105,79319.0,305972.0,,,1562.0,385291
14699,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210104,78805.0,305972.0,,,1555.0,384777
14700,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210103,78169.0,305972.0,,,1545.0,384141
14701,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210102,77932.0,305972.0,,,1526.0,383904
14702,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20210101,77054.0,305972.0,,,1521.0,383026
14703,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201231,76291.0,305972.0,,,1503.0,382263
14704,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201230,75888.0,305972.0,,,1484.0,381860
14705,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201229,75790.0,305972.0,,,1460.0,381762
14706,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201228,73658.0,305972.0,,,1456.0,379630
14707,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201227,73227.0,305972.0,,,1445.0,379199
14708,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201226,72443.0,305972.0,,,1432.0,378415
14709,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201225,71424.0,305972.0,,,1432.0,377396
14710,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201224,70808.0,305972.0,,,1423.0,376780
14711,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201223,70488.0,305972.0,,,1408.0,376460
14712,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201222,69912.0,305972.0,,,1391.0,375884
14713,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201221,68849.0,305972.0,,,1382.0,374821
14714,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201220,68433.0,305972.0,,,1368.0,374405
14715,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201219,67211.0,305972.0,,,1342.0,373183
14716,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201218,66132.0,305972.0,,,1333.0,372104
14717,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201217,64751.0,305972.0,,,1323.0,370723
14718,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201216,63686.0,305972.0,,,1312.0,369658
14719,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201215,63419.0,305972.0,,,1294.0,369391
14720,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201214,62985.0,305972.0,,,1282.0,368957
14721,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201213,62431.0,305972.0,,,1272.0,368403
14722,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201212,61723.0,305972.0,,,1266.0,367695
14723,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201211,61002.0,305972.0,,,1249.0,366974
14724,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201210,59458.0,305972.0,,,1238.0,365430
14725,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201209,58962.0,305972.0,,,1219.0,364934
14726,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201208,58316.0,305972.0,,,1206.0,364288
14727,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201207,57622.0,305972.0,,,1203.0,363594
14728,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201206,56671.0,305972.0,,,1192.0,362643
14729,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201205,55532.0,305972.0,,,1185.0,361504
14730,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201204,54597.0,305972.0,,,1173.0,360569
14731,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201203,54105.0,305972.0,,,1155.0,360077
14732,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201202,53708.0,305972.0,,,1144.0,359680
14733,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201201,53320.0,305972.0,,,1122.0,359292
14734,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201130,52545.0,305972.0,,,1106.0,358517
14735,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201129,51702.0,305972.0,,,1094.0,357674
14736,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201128,51581.0,305972.0,,,1083.0,357553
14737,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201127,50678.0,305972.0,,,1076.0,356650
14738,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201126,49226.0,305972.0,,,1069.0,355198
14739,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201125,48725.0,305972.0,,,1052.0,354697
14740,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201124,48548.0,305972.0,,,1038.0,354520
14741,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201123,48200.0,305972.0,,,1032.0,354172
14742,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201122,47459.0,305972.0,,,1017.0,353431
14743,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201121,46434.0,305972.0,,,1012.0,352406
14744,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201120,45335.0,305972.0,,,991.0,351307
14745,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201119,44431.0,305972.0,,,982.0,350403
14746,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201118,43910.0,305972.0,,,971.0,349882
14747,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201117,43585.0,305972.0,,,951.0,349557
14748,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201116,43016.0,305972.0,,,942.0,348988
14749,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201115,42479.0,305972.0,,,935.0,348451
14750,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201114,41772.0,305972.0,,,921.0,347744
14751,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201113,41119.0,305972.0,,,914.0,347091
14752,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201112,40452.0,305972.0,,,909.0,346424
14753,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201111,39120.0,305972.0,,,901.0,345092
14754,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201110,38856.0,305972.0,,,889.0,344828
14755,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201109,38581.0,305972.0,,,882.0,344553
14756,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201108,38100.0,305972.0,,,872.0,344072
14757,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201107,37567.0,305972.0,,,862.0,343539
14758,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201106,36904.0,305972.0,,,862.0,342876
14759,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201105,36101.0,305972.0,,,855.0,342073
14760,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201104,35807.0,305972.0,,,850.0,341779
14761,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201103,35750.0,305972.0,,,842.0,341722
14762,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201102,35405.0,305972.0,,,839.0,341377
14763,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201101,34541.0,305972.0,,,832.0,340513
14764,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201031,34138.0,305972.0,,,822.0,340110
14765,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201030,33853.0,305972.0,,,820.0,339825
14766,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201029,33279.0,305972.0,,,814.0,339251
14767,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201028,32527.0,305972.0,,,813.0,338499
14768,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201027,32461.0,305972.0,,,808.0,338433
14769,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201026,32198.0,305972.0,,,804.0,338170
14770,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201025,31737.0,305972.0,,,801.0,337709
14771,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201024,31072.0,305972.0,,,794.0,337044
14772,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201023,30956.0,305972.0,,,791.0,336928
14773,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201022,29804.0,305972.0,,,783.0,335776
14774,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201021,29717.0,305972.0,,,774.0,335689
14775,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201020,29585.0,305972.0,,,769.0,335557
14776,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201019,29138.0,305972.0,,,768.0,335110
14777,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201018,28711.0,305972.0,,,766.0,334683
14778,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201017,28293.0,305972.0,,,761.0,334265
14779,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201016,28174.0,305972.0,,,758.0,334146
14780,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201015,27947.0,305972.0,,,743.0,333919
14781,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201014,27629.0,305972.0,,,742.0,333601
14782,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201013,27139.0,305972.0,,,738.0,333111
14783,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201012,27004.0,305972.0,,,735.0,332976
14784,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201011,26776.0,305972.0,,,730.0,332748
14785,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201010,26558.0,305972.0,,,728.0,332530
14786,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201009,26326.0,305972.0,,,720.0,332298
14787,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201008,26010.0,305972.0,,,715.0,331982
14788,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201007,25658.0,305972.0,,,705.0,331630
14789,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201006,25635.0,305972.0,,,696.0,331607
14790,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201005,25397.0,305972.0,,,695.0,331369
14791,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201004,25034.0,305972.0,,,686.0,331006
14792,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201003,24804.0,305972.0,,,681.0,330776
14793,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201002,24505.0,305972.0,,,673.0,330477
14794,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20201001,24176.0,305972.0,,,665.0,330148
14795,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200930,24000.0,305972.0,,,661.0,329972
14796,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200929,23801.0,305972.0,,,654.0,329773
14797,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200928,23357.0,305972.0,,,648.0,329329
14798,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200927,22697.0,305972.0,,,644.0,328669
14799,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200926,22164.0,305972.0,,,642.0,328136
14800,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200925,21868.0,305972.0,,,635.0,327840
14801,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200924,21156.0,305972.0,,,627.0,327128
14802,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200923,20439.0,305972.0,,,617.0,326411
14803,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200922,20399.0,305972.0,,,613.0,326371
14804,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200921,20311.0,305972.0,,,609.0,326283
14805,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200920,20069.0,305972.0,,,608.0,326041
14806,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200919,19807.0,305972.0,,,605.0,325779
14807,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200918,19113.0,305972.0,,,599.0,325085
14808,72.0,Puerto Rico,US,1389.0,84.0,0.0,1305.0,20200917,18634.0,305972.0,,,588.0,324606
